,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,contract_type_id,contract_type,internet_service_type_id,internet_service_type,payment_type_id,payment_type
955,5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,1,Yes,Yes,Yes,No,No,No,2,Yes,2,58.45,1955.4,No,2,One year,1,DSL,2,Mailed check
956,5872-OEQNH,Female,0,No,No,60,No,No phone service,1,Yes,No,Yes,No,No,Yes,2,Yes,1,44.45,2773.9,No,2,One year,1,DSL,1,Electronic check
957,5906-CVLHP,Female,0,Yes,Yes,45,Yes,No,1,No,Yes,No,Yes,No,No,2,Yes,4,54.15,2319.8,Yes,2,One year,1,DSL,4,Credit card (automatic)
958,5906-DVAPM,Female,0,Yes,Yes,55,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,2,Yes,4,75.0,4213.9,No,2,One year,1,DSL,4,Credit card (automatic)
959,5915-DGNVC,Female,0,Yes,No,49,Yes,Yes,1,Yes,Yes,Yes,No,No,Yes,2,No,1,71.8,3472.05,No,2,One year,1,DSL,1,Electronic check
960,5944-UGLLK,Male,0,No,No,53,No,No phone service,1,No,No,Yes,Yes,Yes,Yes,2,No,4,54.9,3045.75,No,2,One year,1,DSL,4,Credit card (automatic)
961,5975-BAICR,Male,0,Yes,Yes,36,Yes,No,1,Yes,No,Yes,No,No,Yes,2,Yes,4,63.7,2188.5,No,2,One year,1,DSL,4,Credit card (automatic)
962,5985-TBABQ,Female,0,No,No,32,Yes,Yes,1,Yes,No,No,No,Yes,Yes,2,No,2,74.75,2282.95,No,2,One year,1,DSL,2,Mailed check
963,5989-OMNJE,Female,0,Yes,Yes,24,No,No phone service,1,Yes,Yes,Yes,No,Yes,Yes,2,No,1,57.6,1367.75,No,2,One year,1,DSL,1,Electronic check
964,6008-NAIXK,Male,1,No,No,54,No,No phone service,1,No,Yes,Yes,No,Yes,Yes,2,Yes,1,55.45,2966.95,No,2,One year,1,DSL,1,Electronic check
965,6047-SUHPR,Male,0,Yes,Yes,39,Yes,No,1,Yes,Yes,Yes,No,No,No,2,No,1,59.8,2343.85,No,2,One year,1,DSL,1,Electronic check
966,6061-GWWAV,Male,0,No,Yes,41,Yes,No,1,Yes,Yes,Yes,No,Yes,No,2,No,2,70.2,2894.55,No,2,One year,1,DSL,2,Mailed check
967,6064-PUPMC,Male,0,Yes,Yes,23,Yes,No,1,Yes,No,No,Yes,No,No,2,No,4,57.2,1423.35,No,2,One year,1,DSL,4,Credit card (automatic)
968,6094-ZIVKX,Female,0,No,No,68,Yes,No,1,Yes,No,Yes,No,No,No,2,Yes,4,54.45,3674.95,No,2,One year,1,DSL,4,Credit card (automatic)
969,6114-TCFID,Female,0,No,No,29,No,No phone service,1,Yes,Yes,No,Yes,No,No,2,No,4,39.5,1082.75,No,2,One year,1,DSL,4,Credit card (automatic)
970,6121-TNHBO,Female,1,No,No,63,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,2,No,3,83.0,5243.05,No,2,One year,1,DSL,3,Bank transfer (automatic)
971,6152-ONASV,Female,0,Yes,No,68,Yes,Yes,1,Yes,No,No,Yes,No,No,2,No,3,58.25,3975.7,No,2,One year,1,DSL,3,Bank transfer (automatic)
972,6158-DWPZT,Male,0,Yes,No,9,No,No phone service,1,No,No,No,No,No,No,2,No,3,24.1,259.8,Yes,2,One year,1,DSL,3,Bank transfer (automatic)
973,6161-ERDGD,Male,0,Yes,Yes,71,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,2,No,1,85.45,6300.85,No,2,One year,1,DSL,1,Electronic check
974,6174-NRBTZ,Male,0,No,No,46,No,No phone service,1,Yes,No,No,No,No,No,2,Yes,3,30.75,1489.3,No,2,One year,1,DSL,3,Bank transfer (automatic)
975,6194-HBGQN,Male,0,No,No,51,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,2,Yes,4,81.15,4126.2,No,2,One year,1,DSL,4,Credit card (automatic)
976,6195-MELTI,Male,0,No,No,57,Yes,No,1,No,Yes,No,Yes,No,No,2,Yes,2,54.65,3134.7,No,2,One year,1,DSL,2,Mailed check
977,6229-UOLQL,Male,0,Yes,Yes,56,No,No phone service,1,Yes,Yes,No,Yes,Yes,No,2,Yes,2,52.0,2884.9,No,2,One year,1,DSL,2,Mailed check
978,6252-DFGTK,Female,0,Yes,No,37,Yes,Yes,1,Yes,No,Yes,Yes,No,No,2,No,4,68.1,2479.25,No,2,One year,1,DSL,4,Credit card (automatic)
979,6253-WRFHY,Male,0,Yes,Yes,13,Yes,No,1,No,No,No,No,Yes,Yes,2,Yes,1,64.75,877.35,No,2,One year,1,DSL,1,Electronic check
980,6261-RCVNS,Female,0,No,No,42,Yes,No,1,Yes,Yes,Yes,Yes,No,Yes,2,No,4,73.9,3160.55,Yes,2,One year,1,DSL,4,Credit card (automatic)
981,6281-FKEWS,Female,0,No,No,44,No,No phone service,1,No,No,Yes,No,Yes,Yes,2,Yes,1,49.05,2265,No,2,One year,1,DSL,1,Electronic check
982,6289-CPNLD,Male,0,Yes,Yes,33,Yes,No,1,No,No,Yes,Yes,Yes,Yes,2,Yes,2,73.9,2405.05,Yes,2,One year,1,DSL,2,Mailed check
983,6296-DDOOR,Female,0,No,No,19,Yes,No,1,No,Yes,No,No,Yes,No,2,No,1,58.2,1045.25,No,2,One year,1,DSL,1,Electronic check
984,6302-JGYRJ,Male,0,No,Yes,31,Yes,Yes,1,No,Yes,No,Yes,Yes,Yes,2,Yes,2,79.45,2587.7,Yes,2,One year,1,DSL,2,Mailed check
985,6303-KFWSL,Female,0,No,No,29,Yes,Yes,1,No,Yes,No,No,No,No,2,Yes,1,55.25,1620.2,No,2,One year,1,DSL,1,Electronic check
986,6332-FBZRI,Male,0,Yes,Yes,67,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,2,Yes,4,69.35,4653.25,No,2,One year,1,DSL,4,Credit card (automatic)
987,6341-JVQGF,Female,0,Yes,Yes,31,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,2,Yes,2,81.15,2545.75,No,2,One year,1,DSL,2,Mailed check
988,6352-GIGGQ,Male,0,No,No,67,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,3,88.8,5903.15,No,2,One year,1,DSL,3,Bank transfer (automatic)
989,6388-TABGU,Male,0,No,Yes,62,Yes,No,1,Yes,Yes,No,No,No,No,2,No,3,56.15,3487.95,No,2,One year,1,DSL,3,Bank transfer (automatic)
990,6402-SSEJG,Female,0,No,No,25,No,No phone service,1,Yes,Yes,Yes,No,Yes,Yes,2,No,1,61.05,1540.2,No,2,One year,1,DSL,1,Electronic check
991,6416-JNVRK,Female,0,No,No,46,Yes,No,1,No,No,No,No,No,Yes,2,No,4,55.65,2688.85,No,2,One year,1,DSL,4,Credit card (automatic)
992,6440-DKQGE,Male,0,No,Yes,30,Yes,No,1,No,Yes,Yes,No,Yes,No,2,No,4,64.5,1929.95,No,2,One year,1,DSL,4,Credit card (automatic)
993,6461-PPAXN,Female,0,Yes,Yes,35,Yes,No,1,Yes,No,No,Yes,No,No,2,Yes,3,54.95,1916,No,2,One year,1,DSL,3,Bank transfer (automatic)
994,6478-HRRCZ,Male,0,Yes,No,32,Yes,No,1,Yes,Yes,No,Yes,No,Yes,2,No,2,70.5,2201.75,No,2,One year,1,DSL,2,Mailed check
995,6481-LXPWL,Male,0,Yes,Yes,56,No,No phone service,1,No,Yes,Yes,No,No,No,2,Yes,4,36.1,1971.5,No,2,One year,1,DSL,4,Credit card (automatic)
996,6537-OTKMY,Male,0,No,No,15,No,No phone service,1,No,No,Yes,No,Yes,Yes,2,No,1,50.75,688.2,No,2,One year,1,DSL,1,Electronic check
997,6543-JXSOO,Female,0,Yes,Yes,23,Yes,No,1,Yes,Yes,No,Yes,No,No,2,Yes,2,57.75,1282.85,No,2,One year,1,DSL,2,Mailed check
998,6574-MCOEH,Female,0,Yes,Yes,33,Yes,Yes,1,No,No,Yes,Yes,Yes,Yes,2,Yes,1,79.15,2531.4,No,2,One year,1,DSL,1,Electronic check
999,6576-FBXOJ,Male,0,Yes,No,17,No,No phone service,1,No,No,Yes,Yes,Yes,Yes,2,No,1,54.6,934.8,No,2,One year,1,DSL,1,Electronic check
1000,6584-VQMYT,Male,0,No,Yes,27,Yes,No,1,Yes,Yes,No,No,No,No,2,No,2,56.2,1567.55,No,2,One year,1,DSL,2,Mailed check
1001,6586-PSJOX,Male,0,No,Yes,15,Yes,No,1,No,No,Yes,Yes,No,No,2,No,4,55.2,864.55,No,2,One year,1,DSL,4,Credit card (automatic)
1002,6598-KELSS,Male,0,No,Yes,50,No,No phone service,1,Yes,Yes,No,No,Yes,No,2,Yes,3,43.05,2208.05,No,2,One year,1,DSL,3,Bank transfer (automatic)
1003,6635-MYYYZ,Female,0,No,No,30,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,2,No,3,85.35,2530.4,Yes,2,One year,1,DSL,3,Bank transfer (automatic)
1004,6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,1,Yes,Yes,No,Yes,No,Yes,2,Yes,3,75.25,2344.5,No,2,One year,1,DSL,3,Bank transfer (automatic)
1005,6682-VCIXC,Female,0,Yes,Yes,43,No,No phone service,1,Yes,Yes,No,Yes,Yes,No,2,Yes,3,51.25,2151.6,No,2,One year,1,DSL,3,Bank transfer (automatic)
1006,6685-GBWJZ,Male,0,Yes,No,63,Yes,No,1,Yes,Yes,No,Yes,Yes,No,2,No,4,70.8,4448.8,No,2,One year,1,DSL,4,Credit card (automatic)
1007,6693-DJWTY,Female,0,No,Yes,35,Yes,No,1,Yes,Yes,No,No,No,No,2,No,4,55.6,2016.45,No,2,One year,1,DSL,4,Credit card (automatic)
1008,6718-BDGHG,Female,0,Yes,No,43,Yes,Yes,1,No,No,No,Yes,Yes,No,2,Yes,3,64.85,2908.2,No,2,One year,1,DSL,3,Bank transfer (automatic)
1009,6728-CZFEI,Female,0,No,No,15,Yes,No,1,No,No,No,No,Yes,No,2,No,2,56.15,931.9,No,2,One year,1,DSL,2,Mailed check
1010,6738-ISCBM,Male,0,No,No,44,No,No phone service,1,Yes,No,Yes,No,Yes,Yes,2,Yes,1,54.0,2440.25,No,2,One year,1,DSL,1,Electronic check
1011,6778-EICRF,Male,0,Yes,Yes,24,Yes,Yes,1,Yes,No,No,No,Yes,Yes,2,No,2,74.8,1821.2,No,2,One year,1,DSL,2,Mailed check
1012,6778-JFCMK,Male,0,No,No,24,No,No phone service,1,Yes,No,No,No,Yes,Yes,2,Yes,2,50.6,1288.75,No,2,One year,1,DSL,2,Mailed check
1013,6784-XYJAE,Female,0,No,No,36,Yes,Yes,1,No,No,Yes,No,No,No,2,No,1,55.8,1941.5,No,2,One year,1,DSL,1,Electronic check
1014,6810-VCAEX,Female,0,No,No,47,No,No phone service,1,Yes,Yes,No,Yes,No,No,2,No,4,39.65,1798.65,No,2,One year,1,DSL,4,Credit card (automatic)
1015,6827-IEAUQ,Female,0,Yes,Yes,27,Yes,No,1,Yes,Yes,Yes,Yes,No,No,2,No,2,66.15,1874.45,No,2,One year,1,DSL,2,Mailed check
1016,6840-RESVB,Male,0,Yes,Yes,24,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,2,Yes,2,84.8,1990.5,No,2,One year,1,DSL,2,Mailed check
1017,6848-YLDFR,Male,0,Yes,Yes,58,Yes,No,1,No,Yes,No,Yes,Yes,Yes,2,Yes,4,75.2,4300.8,No,2,One year,1,DSL,4,Credit card (automatic)
1018,6872-HXFNF,Female,0,Yes,No,64,Yes,Yes,1,No,No,Yes,Yes,No,No,2,No,3,58.35,3756.45,No,2,One year,1,DSL,3,Bank transfer (automatic)
1019,6933-FHBZC,Female,0,No,No,26,Yes,No,1,No,Yes,Yes,No,No,No,2,Yes,2,56.05,1553.2,No,2,One year,1,DSL,2,Mailed check
1020,6933-VLYFX,Male,0,Yes,Yes,31,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes,2,No,1,59.95,1848.8,No,2,One year,1,DSL,1,Electronic check
1021,6937-GCDGQ,Male,0,Yes,Yes,19,Yes,No,1,Yes,No,No,No,No,No,2,Yes,3,48.95,955.6,No,2,One year,1,DSL,3,Bank transfer (automatic)
1022,6941-KXRRV,Female,1,Yes,No,48,Yes,No,1,No,Yes,No,No,No,Yes,2,Yes,3,58.95,2789.7,No,2,One year,1,DSL,3,Bank transfer (automatic)
1023,6967-PEJLL,Male,0,Yes,Yes,37,No,No phone service,1,Yes,No,Yes,Yes,No,No,2,Yes,1,40.2,1525.35,No,2,One year,1,DSL,1,Electronic check
1024,6968-MHOMU,Male,0,Yes,No,58,No,No phone service,1,No,No,No,No,Yes,Yes,2,Yes,4,45.0,2689.35,No,2,One year,1,DSL,4,Credit card (automatic)
1025,6968-URWQU,Male,0,Yes,No,43,Yes,No,1,No,No,No,No,Yes,No,2,Yes,2,56.35,2391.15,No,2,One year,1,DSL,2,Mailed check
1026,6981-TDRFT,Male,0,Yes,Yes,44,No,No phone service,1,No,No,Yes,Yes,Yes,Yes,2,Yes,1,54.3,2317.1,No,2,One year,1,DSL,1,Electronic check
1027,6992-TKNYO,Male,0,Yes,No,38,Yes,Yes,1,No,No,Yes,Yes,No,Yes,2,No,4,69.0,2669.45,No,2,One year,1,DSL,4,Credit card (automatic)
1028,6994-ORCWG,Female,0,No,No,14,Yes,Yes,1,No,Yes,No,No,No,No,2,Yes,2,54.25,773.2,No,2,One year,1,DSL,2,Mailed check
1029,7013-PSXHK,Female,0,No,No,40,Yes,Yes,1,No,No,Yes,Yes,Yes,Yes,2,Yes,2,80.75,3208.65,No,2,One year,1,DSL,2,Mailed check
1030,7029-IJEJK,Female,0,No,No,54,No,No phone service,1,Yes,No,No,Yes,No,Yes,2,No,3,44.1,2369.7,No,2,One year,1,DSL,3,Bank transfer (automatic)
1031,7032-LMBHI,Female,0,No,No,37,Yes,Yes,1,Yes,No,No,No,Yes,No,2,No,3,64.65,2347.85,No,2,One year,1,DSL,3,Bank transfer (automatic)
1032,7049-GKVZY,Female,0,No,No,17,Yes,No,1,Yes,Yes,No,Yes,Yes,Yes,2,No,4,79.85,1387.35,No,2,One year,1,DSL,4,Credit card (automatic)
1033,7089-XXAYG,Male,0,Yes,No,25,No,No phone service,1,No,No,Yes,No,Yes,No,2,Yes,4,38.1,970.4,No,2,One year,1,DSL,4,Credit card (automatic)
1034,7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,1,Yes,No,No,Yes,No,Yes,2,Yes,4,71.9,3173.35,No,2,One year,1,DSL,4,Credit card (automatic)
1035,7102-JJVTX,Female,0,Yes,Yes,9,Yes,No,1,Yes,No,No,No,No,No,2,No,2,48.6,422.3,No,2,One year,1,DSL,2,Mailed check
1036,7103-ZGVNT,Female,0,Yes,Yes,69,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,2,No,4,73.7,4885.85,No,2,One year,1,DSL,4,Credit card (automatic)
1037,7105-BENQF,Male,0,No,Yes,15,Yes,No,1,Yes,No,Yes,No,No,Yes,2,No,2,64.85,950.75,No,2,One year,1,DSL,2,Mailed check
1038,7105-MXJLL,Female,1,Yes,No,26,Yes,No,1,No,No,Yes,No,No,Yes,2,No,2,60.7,1597.4,No,2,One year,1,DSL,2,Mailed check
1039,7108-DGVUU,Female,1,Yes,No,21,Yes,Yes,1,No,Yes,Yes,No,No,Yes,2,No,3,71.7,1497.05,No,2,One year,1,DSL,3,Bank transfer (automatic)
1040,7136-RVDTZ,Male,1,No,No,70,No,No phone service,1,No,No,No,No,Yes,Yes,2,Yes,1,45.25,3264.45,Yes,2,One year,1,DSL,1,Electronic check
1041,7153-CHRBV,Female,0,Yes,Yes,57,Yes,No,1,Yes,No,Yes,Yes,No,No,2,Yes,2,59.3,3274.35,No,2,One year,1,DSL,2,Mailed check
1042,7156-MXBJE,Female,0,No,No,43,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,2,No,4,85.1,3662.25,No,2,One year,1,DSL,4,Credit card (automatic)
1043,7163-OCEQI,Male,0,Yes,Yes,22,Yes,Yes,1,No,No,Yes,Yes,Yes,Yes,2,Yes,2,78.65,1663.75,No,2,One year,1,DSL,2,Mailed check
1044,7184-LRUUR,Female,0,No,No,22,Yes,No,1,No,Yes,Yes,No,Yes,No,2,No,3,65.25,1441.8,No,2,One year,1,DSL,3,Bank transfer (automatic)
1045,7228-PAQPD,Female,0,No,No,14,Yes,No,1,No,No,No,Yes,No,Yes,2,No,4,59.1,772.85,No,2,One year,1,DSL,4,Credit card (automatic)
1046,7244-QWYHG,Male,0,Yes,No,50,No,No phone service,1,Yes,No,No,Yes,Yes,No,2,Yes,3,44.45,2188.45,No,2,One year,1,DSL,3,Bank transfer (automatic)
1047,7247-XOZPB,Male,0,Yes,No,53,Yes,Yes,1,Yes,No,Yes,Yes,Yes,No,2,No,3,77.4,4155.95,No,2,One year,1,DSL,3,Bank transfer (automatic)
1048,7269-JISCY,Female,0,No,No,55,Yes,No,1,No,No,No,No,No,No,2,No,3,45.05,2462.6,No,2,One year,1,DSL,3,Bank transfer (automatic)
1049,7285-KLOTR,Female,0,Yes,No,12,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,2,No,1,78.85,876.75,No,2,One year,1,DSL,1,Electronic check
1050,7325-ENZFI,Female,0,No,No,39,No,No phone service,1,Yes,Yes,No,Yes,No,No,2,Yes,3,40.3,1630.4,No,2,One year,1,DSL,3,Bank transfer (automatic)
1051,7336-RLLRH,Male,0,Yes,No,27,Yes,Yes,1,Yes,No,No,Yes,Yes,Yes,2,No,2,80.85,2204.35,No,2,One year,1,DSL,2,Mailed check
1052,7338-ERIVA,Male,0,No,Yes,39,No,No phone service,1,Yes,No,No,Yes,Yes,No,2,No,3,45.05,1790.6,No,2,One year,1,DSL,3,Bank transfer (automatic)
1053,7445-WMRBW,Female,0,No,No,48,Yes,Yes,1,No,Yes,Yes,Yes,Yes,No,2,Yes,3,73.85,3581.4,No,2,One year,1,DSL,3,Bank transfer (automatic)
1054,7470-DYNOE,Male,0,No,No,53,Yes,No,1,No,No,Yes,No,No,Yes,2,Yes,1,61.1,3357.9,No,2,One year,1,DSL,1,Electronic check
1055,7471-MQPOS,Male,1,Yes,Yes,71,Yes,Yes,1,No,Yes,Yes,Yes,No,Yes,2,Yes,3,72.9,5139.65,No,2,One year,1,DSL,3,Bank transfer (automatic)
1056,7508-KBIMB,Male,0,Yes,Yes,24,Yes,No,1,Yes,No,Yes,No,No,No,2,Yes,4,56.25,1454.25,No,2,One year,1,DSL,4,Credit card (automatic)
1057,7541-YLXCL,Male,0,No,No,36,Yes,No,1,No,Yes,No,Yes,No,Yes,2,Yes,2,65.4,2498.4,Yes,2,One year,1,DSL,2,Mailed check
1058,7576-ASEJU,Female,0,Yes,Yes,41,Yes,No,1,Yes,No,No,Yes,Yes,Yes,2,Yes,4,74.7,3187.65,No,2,One year,1,DSL,4,Credit card (automatic)
1059,7581-EBBOU,Female,0,No,No,60,Yes,No,1,No,Yes,Yes,Yes,Yes,No,2,Yes,4,70.15,4224.7,No,2,One year,1,DSL,4,Credit card (automatic)
1060,7614-QVWQL,Male,0,Yes,Yes,49,No,No phone service,1,No,Yes,No,No,Yes,Yes,2,Yes,3,51.8,2541.25,Yes,2,One year,1,DSL,3,Bank transfer (automatic)
1061,7619-PLRLP,Female,0,Yes,No,53,Yes,Yes,1,Yes,Yes,Yes,No,No,Yes,2,No,3,74.1,3833.95,No,2,One year,1,DSL,3,Bank transfer (automatic)
1062,7629-WIXZF,Female,0,No,No,7,Yes,No,1,Yes,No,No,No,No,Yes,2,Yes,1,59.1,369.25,No,2,One year,1,DSL,1,Electronic check
1063,7636-PEPNS,Female,0,Yes,Yes,58,Yes,No,1,No,No,No,No,No,No,2,Yes,2,44.1,2413.05,No,2,One year,1,DSL,2,Mailed check
1064,7657-DYEPJ,Male,1,No,No,38,Yes,No,1,No,Yes,Yes,Yes,Yes,No,2,Yes,4,70.15,2497.35,Yes,2,One year,1,DSL,4,Credit card (automatic)
1065,7670-ZBPOQ,Female,0,Yes,No,58,Yes,Yes,1,Yes,No,No,Yes,No,No,2,Yes,3,61.05,3478.75,No,2,One year,1,DSL,3,Bank transfer (automatic)
1066,7673-LPRNY,Female,0,No,No,23,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,2,Yes,1,78.55,1843.05,No,2,One year,1,DSL,1,Electronic check
1067,7690-KPNCU,Male,0,Yes,Yes,64,Yes,No,1,Yes,No,Yes,No,Yes,Yes,2,Yes,4,73.05,4688.65,No,2,One year,1,DSL,4,Credit card (automatic)
1068,7696-AMHOD,Female,0,Yes,Yes,49,Yes,No,1,No,Yes,Yes,No,Yes,Yes,2,No,4,78.0,3824.2,No,2,One year,1,DSL,4,Credit card (automatic)
1069,7711-YIJWC,Male,0,Yes,Yes,61,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,2,No,3,84.9,5264.5,No,2,One year,1,DSL,3,Bank transfer (automatic)
1070,7746-QYVCO,Male,0,Yes,Yes,16,Yes,No,1,Yes,Yes,No,No,No,No,2,Yes,2,55.85,857.8,No,2,One year,1,DSL,2,Mailed check
1071,7750-EYXWZ,Female,0,No,No,12,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,2,No,1,60.65,743.3,No,2,One year,1,DSL,1,Electronic check
1072,7753-USQYQ,Male,0,No,No,55,Yes,No,1,No,Yes,No,Yes,No,Yes,2,Yes,1,64.2,3627.3,No,2,One year,1,DSL,1,Electronic check
1073,7781-EWARA,Male,0,Yes,Yes,70,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,2,No,1,60.35,4138.7,No,2,One year,1,DSL,1,Electronic check
1074,7795-CFOCW,Male,0,No,No,45,No,No phone service,1,Yes,No,Yes,Yes,No,No,2,No,3,42.3,1840.75,No,2,One year,1,DSL,3,Bank transfer (automatic)
1075,7801-CEDNV,Male,0,Yes,No,27,Yes,No,1,Yes,No,No,No,No,No,2,No,4,48.7,1421.75,No,2,One year,1,DSL,4,Credit card (automatic)
1076,7833-PKIHD,Male,0,Yes,Yes,51,Yes,No,1,Yes,No,No,Yes,Yes,Yes,2,Yes,3,76.4,3966.3,No,2,One year,1,DSL,3,Bank transfer (automatic)
1077,7838-LAZFO,Male,0,Yes,No,45,Yes,No,1,Yes,Yes,Yes,No,Yes,Yes,2,No,3,78.8,3597.5,No,2,One year,1,DSL,3,Bank transfer (automatic)
1078,7841-FCRQD,Female,0,Yes,No,33,Yes,No,1,No,Yes,No,Yes,No,No,2,Yes,4,53.75,1857.3,No,2,One year,1,DSL,4,Credit card (automatic)
1079,7868-BGSZA,Male,0,Yes,No,43,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,2,Yes,1,80.2,3581.6,No,2,One year,1,DSL,1,Electronic check
1080,7876-AEHIG,Female,0,No,Yes,51,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes,2,No,3,60.15,3077,No,2,One year,1,DSL,3,Bank transfer (automatic)
1081,7901-IIDQV,Male,0,No,No,24,Yes,Yes,1,No,No,No,Yes,No,No,2,No,3,54.6,1242.25,No,2,One year,1,DSL,3,Bank transfer (automatic)
1082,7919-ZODZZ,Female,0,Yes,Yes,10,Yes,No,1,No,Yes,Yes,No,No,Yes,2,Yes,2,65.9,660.05,No,2,One year,1,DSL,2,Mailed check
1083,7931-PXHFC,Male,0,No,No,38,Yes,No,1,No,No,Yes,Yes,No,Yes,2,Yes,2,62.3,2354.8,Yes,2,One year,1,DSL,2,Mailed check
1084,7945-HLKEA,Female,0,No,No,60,Yes,Yes,1,Yes,No,Yes,Yes,No,No,2,No,1,64.75,4039.5,No,2,One year,1,DSL,1,Electronic check
1085,7951-VRDVK,Female,0,No,No,36,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,2,No,3,85.85,3003.55,No,2,One year,1,DSL,3,Bank transfer (automatic)
1086,7994-XIRTR,Male,1,No,No,54,Yes,No,1,No,No,Yes,Yes,No,Yes,2,No,3,65.25,3529.95,No,2,One year,1,DSL,3,Bank transfer (automatic)
1087,7995-ZHHNZ,Male,0,Yes,No,42,Yes,Yes,1,Yes,No,No,No,No,No,2,No,4,56.1,2386.85,No,2,One year,1,DSL,4,Credit card (automatic)
1088,8016-ZMGMO,Female,1,Yes,No,66,Yes,Yes,1,No,Yes,Yes,No,Yes,No,2,Yes,3,70.85,4738.85,No,2,One year,1,DSL,3,Bank transfer (automatic)
1089,8035-BUYVG,Male,0,Yes,No,40,No,No phone service,1,Yes,Yes,Yes,No,No,No,2,Yes,1,42.35,1716.45,Yes,2,One year,1,DSL,1,Electronic check
1090,8050-WYBND,Female,0,No,Yes,22,No,No phone service,1,No,No,Yes,No,Yes,Yes,2,Yes,4,49.45,1031.4,No,2,One year,1,DSL,4,Credit card (automatic)
1091,8050-XGRVL,Female,0,Yes,Yes,62,Yes,No,1,Yes,No,Yes,No,No,No,2,No,4,54.75,3425.35,No,2,One year,1,DSL,4,Credit card (automatic)
1092,8080-POTJR,Female,0,No,No,30,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,2,Yes,4,79.3,2427.1,No,2,One year,1,DSL,4,Credit card (automatic)
1093,8097-OMULG,Male,0,Yes,Yes,59,Yes,No,1,No,Yes,Yes,Yes,Yes,Yes,2,No,4,76.75,4541.9,No,2,One year,1,DSL,4,Credit card (automatic)
1094,8109-YUOHE,Male,0,No,No,17,Yes,No,1,Yes,Yes,No,No,No,No,2,No,2,56.1,946.95,No,2,One year,1,DSL,2,Mailed check
1095,8124-NZVGJ,Female,0,No,No,6,No,No phone service,1,No,No,No,Yes,Yes,Yes,2,Yes,2,49.25,255.6,No,2,One year,1,DSL,2,Mailed check
1096,8184-WMOFI,Male,0,Yes,Yes,62,Yes,No,1,Yes,No,Yes,Yes,No,Yes,2,No,4,71.4,4487.3,No,2,One year,1,DSL,4,Credit card (automatic)
1097,8190-ZTQFB,Male,0,No,No,41,No,No phone service,1,No,No,Yes,No,Yes,Yes,2,Yes,1,51.35,2075.1,No,2,One year,1,DSL,1,Electronic check
1098,8200-KLNYW,Female,0,Yes,No,21,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,2,No,2,80.9,1714.95,No,2,One year,1,DSL,2,Mailed check
1099,8205-OTCHB,Male,0,No,No,22,No,No phone service,1,No,Yes,Yes,No,No,Yes,2,Yes,3,43.75,903.6,Yes,2,One year,1,DSL,3,Bank transfer (automatic)
1100,8220-OCUFY,Female,0,No,No,21,Yes,No,1,Yes,No,Yes,Yes,No,No,2,Yes,1,60.25,1258.35,No,2,One year,1,DSL,1,Electronic check
1101,8224-UAXBZ,Female,0,Yes,No,58,No,No phone service,1,Yes,Yes,No,No,Yes,No,2,Yes,1,45.35,2540.1,No,2,One year,1,DSL,1,Electronic check
1102,8259-DZLIZ,Female,0,Yes,Yes,64,Yes,Yes,1,No,Yes,No,No,No,No,2,Yes,3,53.85,3399.85,No,2,One year,1,DSL,3,Bank transfer (automatic)
1103,8292-FRFZQ,Female,0,No,No,39,No,No phone service,1,Yes,Yes,No,Yes,No,No,2,No,3,41.15,1700.9,No,2,One year,1,DSL,3,Bank transfer (automatic)
1104,8314-DPQHL,Male,0,No,No,9,No,No phone service,1,Yes,No,Yes,Yes,No,Yes,2,No,2,50.8,463.6,No,2,One year,1,DSL,2,Mailed check
1105,8318-LCNBW,Male,0,Yes,No,35,No,No phone service,1,Yes,No,Yes,No,Yes,Yes,2,No,4,53.15,1930.9,No,2,One year,1,DSL,4,Credit card (automatic)
